,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link
118,python开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月22日,北京金风科创风电设备有限公司,新能源,1000-2000人,https://www.liepin.com/job/1910467970.shtml
119,python开发工程师,企,面议,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月22日,上海微众信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197235217.shtml
120,高级后台工程师-Python（大数据&AI）,企,35-63万,深圳-南山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月22日,美图公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910936087.shtml
121,python工程师,企,10-14万,厦门,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年11月22日,睿视智觉(厦门)软件开发有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910514333.shtml
122,Python 开发工程师,企,21-35万,杭州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月22日,新华三集团,计算机硬件/网络设备,5000-10000人,https://www.liepin.com/job/1910442046.shtml
123,python工程师,企,24-42万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月21日,百迈客生物科技,制药/生物工程,100-499人,https://www.liepin.com/job/199797520.shtml
124,Python开发工程师(长沙),企,7-18万,长沙,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月21日,康通电子,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910455408.shtml
125,python开发工程师,企,21-35万,深圳,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年11月21日,和讯华谷,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910468080.shtml
126,大数据工程师（Python 爬虫）,企,面议,广州-萝岗区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,健客网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/198932334.shtml
127,python（成都）,企,12-24万,成都-高新区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月11日,安恒信息技术,计算机软件,500-999人,https://www.liepin.com/job/199053579.shtml
128,python开发工程师（爬虫方向）,企,30-42万,上海,大专及以上,5年工作经验,投递后：2个工作日内反馈,2017年11月21日,宝尊电商,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910981708.shtml
129,Python工程师,企,10-20万,苏州-工业园,大专及以上,1年工作经验,投递后：1个工作日内反馈,2017年11月21日,苏州东湾信息科技有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910983051.shtml
130,python讲师,企,30-36万,成都-武侯区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981310.shtml
131,Python讲师,企,24-48万,大连,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981313.shtml
132,python讲师,企,30-36万,广州-天河区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981311.shtml
133,Python讲师,企,24-48万,长沙,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981308.shtml
134,python讲师,企,30-36万,杭州,大专及以上,经验不限,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910981309.shtml
135,python技术总监,企,60-96万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910968090.shtml
136,Python讲师,企,24-48万,北京,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月21日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910968001.shtml
137,Python开发工程师,企,18-36万,北京-海淀区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年11月21日,北京全品文教科技股份有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/197689199.shtml
138,Python老师,企,24-36万,北京,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月20日,北京易联致远无线技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910962576.shtml
139,python助教老师（项目经理）,企,8-16万,深圳,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月20日,北京千锋互联科技,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/199811546.shtml
140,python工程师（中级）,企,面议,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年12月03日,新博卓畅技术(北京)有限公司,计算机软件,100-499人,https://www.liepin.com/job/199649331.shtml
141,Python开发工程师,企,12-24万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月17日,北京亿隆汇诚投资管理有限责任公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910409086.shtml
142,资深Python开发工程师,企,22-30万,上海-普陀区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月17日,饿了么,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910900233.shtml
143,资深Python工程师,企,面议,上海-普陀区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年11月17日,饿了么,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910900071.shtml
144,python开发,企,面议,西安-高新区,统招本科,1年工作经验,投递后：1个工作日内反馈,2017年12月02日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1910216244.shtml
145,Python 运维开发工程师,企,24-48万,北京,本科及以上,1年工作经验,投递后：1个工作日内反馈,2017年11月15日,新浪微博,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910906244.shtml
146,Python工程师,企,7-14万,广西,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月15日,广西贝加美母婴服务有限公司,医疗/保健/美容/卫生服务,100-499人,https://www.liepin.com/job/1910404789.shtml
147,高级python研发工程师,企,面议,北京-海淀区,本科及以上,1年工作经验,未知,2017年11月15日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910901647.shtml
148,Java/Python/C#网站后台开发,企,面议,广州-天河区,统招本科,经验不限,投递后：1个工作日内反馈,2017年11月15日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/194923038.shtml
149,Python工程师,企,12-18万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月15日,爱调研,专业服务(咨询/财会/法律/翻译等),100-499人,https://www.liepin.com/job/1910909454.shtml
150,移动平台后端主程（Go/Python）,企,20-39万,北京-东城区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月14日,北京乐城堡科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910877806.shtml
151,python开发,企,10-20万,武汉-江夏区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月14日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/198178259.shtml
152,python开发工程师,企,面议,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年11月14日,爱奇艺,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910891137.shtml
153,python开发工程师,企,12-18万,武汉,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月14日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/199294714.shtml
154,python,企,面议,上海,学历不限,经验不限,投递后：5个工作日内反馈,2017年11月14日,指玩网络,网络游戏,50-99人,https://www.liepin.com/job/198551510.shtml
155,python开发主管(北京）,企,12-18万,北京-顺义区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月13日,狮桥物流,交通/物流/运输,100-499人,https://www.liepin.com/job/1910476728.shtml
156,Python 开发工程师,企,10-18万,上海-静安区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年11月13日,patsnap,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199719369.shtml
157,python开发工程师,企,面议,广州-越秀区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年11月13日,中软国际科技,IT服务/系统集成,1000-2000人,https://www.liepin.com/job/1910873804.shtml
158,python开发工程师,企,18-30万,武汉-洪山区,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年11月13日,小红书,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910722267.shtml
159,python开发工程师,企,19-29万,深圳-南山区,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月13日,北京千丁互联科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910621316.shtml
160,Python算法工程师,企,18-36万,北京-海淀区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月01日,北京行数通科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910918129.shtml
161,Python开发工程师,企,12-18万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月01日,洋浦科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198936257.shtml
162,Python资深开发,企,面议,北京,本科及以上,4年工作经验,投递后：5个工作日内反馈,2017年11月09日,有缘网,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910824069.shtml
163,python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年11月06日,华胜信泰信息产业发展有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910737148.shtml
164,python教学经理/python高级讲师,企,18-24万,北京,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年10月30日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910622629.shtml
165,Python后台开发师,企,35-50万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月20日,招才猫科技（北京）,教育/培训/学术/科研/院校,未知,https://www.liepin.com/job/1910554193.shtml
166,Python开发工程师-大数据方向,企,12-24万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年10月24日,北京高思博乐教育科技股份有限公司,教育/培训/学术/科研/院校,1000-2000人,https://www.liepin.com/job/1910460533.shtml
167,Python后端工程师,企,14-29万,北京,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年10月09日,复华投资有限公司,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910415834.shtml
168,高级测试工程师（会Python或Java）,企,25-50万,北京,统招本科,5年工作经验,投递后：2个工作日内反馈,2017年09月30日,好未来教育,教育/培训/学术/科研/院校,5000-10000人,https://www.liepin.com/job/1910338314.shtml
169,Python服务端开发工程师,企,20-39万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年09月25日,必连科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910265557.shtml
170,Python高级工程师,企,30-54万,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年10月26日,海天地数码科技,IT服务/系统集成,50-99人,https://www.liepin.com/job/1910264983.shtml
171,python开发,企,12-24万,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年09月24日,文思海辉,计算机软件,10000人以上,https://www.liepin.com/job/1910255574.shtml
172,Python开发岗,企,面议,深圳,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月01日,CMGE中手游,网络游戏,1000-2000人,https://www.liepin.com/job/1910115720.shtml
173,高级Python开发,企,24-42万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年09月18日,有利网,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910098956.shtml
174,YF-测试开发工程师(Python Web开发)-01,企,11-18万,未知,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年11月07日,海康威视,电子技术/半导体/集成电路,10000人以上,https://www.liepin.com/job/198638781.shtml
175,Python开发工程师,企,面议,北京-海淀区,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年10月25日,泛测环境,环保,1-49人,https://www.liepin.com/job/197497262.shtml
176,实习python开发,企,4-7万,北京,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月09日,水木控股集团,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/199646237.shtml
177,【Python开发】攻城狮,企,11-18万,北京,统招本科,2年工作经验,投递后：1个工作日内反馈,2017年10月27日,北京罗威亚科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910511482.shtml
178,Python高级工程师,企,12-18万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年10月31日,迅达云成,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199382380.shtml
179,python开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年10月10日,容联易通信息北京,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910424878.shtml
180,Python开发工程师,企,18-36万,北京,学历不限,经验不限,投递后：5个工作日内反馈,2017年09月27日,北京爱特曼智能技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910266541.shtml
181,python工程师,企,14-18万,广州,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,多迪互联网集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910081449.shtml
182,Python 开发工程师,企,12-18万,上海,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年10月30日,上海恒驰信息系统有限公司,IT服务/系统集成,100-499人,https://www.liepin.com/job/199419553.shtml
183,Python,企,18-30万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年11月08日,MeChat美洽,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197285084.shtml
184,python开发工程师（中级）,企,11-22万,上海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,天玑科技,计算机软件,1000-2000人,https://www.liepin.com/job/1910753986.shtml
185,Python开发,企,12-18万,广州,大专及以上,1年工作经验,投递后：2个工作日内反馈,2017年11月08日,多迪互联网集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910552719.shtml
186,服务器开发工程师（Python）-00008,企,18-48万,北京-海淀区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月10日,春雨医生,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/194122589.shtml
187,python开发工程师,企,面议,北京,统招本科,4年工作经验,投递后：10个工作日内反馈,2017年11月09日,华为,通信(设备/运营/增值),10000人以上,https://www.liepin.com/job/194951040.shtml
188,Python 数据科学家,企,18-42万,杭州,本科及以上,经验不限,投递后：5个工作日内反馈,2017年11月06日,杭州七炅信息科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198717981.shtml
189,python工程师,企,20-30万,深圳,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年11月08日,深圳众禄金融控股股份有限公司,基金/证券/期货/投资,100-499人,https://www.liepin.com/job/1910813952.shtml
190,python运营开发高级工程师（深圳）,企,面议,深圳,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年11月06日,腾讯,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910785370.shtml
191,高级Python工程师,企,18-30万,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月03日,寻仟信息,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910756679.shtml
192,Python交易开发工程师,企,24-35万,深圳,本科及以上,4年工作经验,投递后：10个工作日内反馈,2017年10月31日,盖威科技,计算机软件,100-499人,https://www.liepin.com/job/1910706342.shtml
193,后端开发工程师（Python）,企,24-36万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年11月07日,触宝科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910625116.shtml
194,python工程师,企,面议,上海,本科及以上,经验不限,投递后：2个工作日内反馈,2017年10月23日,上海基分文化传播,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910589529.shtml
195,运维开发工程师【python / PHP】,企,11-22万,西安,学历不限,2年工作经验,投递后：2个工作日内反馈,2017年11月03日,Yeahmobi,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910455326.shtml
196,安全研究院--python开发工程师,企,18-30万,北京,本科及以上,3年工作经验,未知,2017年11月06日,360,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910454572.shtml
197,资深Python开发工程师,企,35-45万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年10月11日,FreeWheel 飞维美地信息技术(北京)有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910442826.shtml
198,Python开发工程师,企,13-21万,成都,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月12日,成都信必优信息技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910439666.shtml
199,Python开发工程师,企,12-18万,武汉-洪山区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年10月05日,蓝泰源,IT服务/系统集成,100-499人,https://www.liepin.com/job/1910380384.shtml
200,高级自动化测试（Python/Java，国外项目）,企,16-21万,成都,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年09月29日,成都信必优信息技术有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910327463.shtml
201,python高级讲师,企,18-24万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年10月24日,北京华清远见科技发展有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910300796.shtml
202,Python高级开发工程师,企,24-36万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年10月31日,小水滴,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910300753.shtml
203,Python后端,企,12-18万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年11月08日,爱调研,专业服务(咨询/财会/法律/翻译等),100-499人,https://www.liepin.com/job/1910272856.shtml
204,Python/Go开发工程师-北京-00395,企,12-30万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年09月24日,北京比特大陆科技有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/1910260148.shtml
205,python开发,企,12-24万,西安-高新区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年09月24日,文思海辉,计算机软件,10000人以上,https://www.liepin.com/job/1910255575.shtml
206,资深Python服务端研发工程师,企,面议,杭州,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年09月19日,新华智云科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910194596.shtml
